id;gender;ssc_pct;ssc_board;hsc_pct;hsc_board;hsc_stream;degree_pct;degree_type;work_exp;emptest_pct;stream;mba_pct;predictecd_prob
20986;Female;89.26;Central Board;73.42;Central Board;Science;82.27;Commerce & Mgmt;No;78.44;HR;71.71;0
20987;Male;67.0;State Board;67.0;State Board;Commerce;73.0;Commerce & Mgmt;Yes;59.0;Finance;69.72;1
20988;Male;40.92;Central Board;38.56;Central Board;Science;59.04;Commerce & Mgmt;No;97.83;Finance;51.57;0
20989;Male;88.22;State Board;90.19;State Board;Science;59.68;Science & Tech;No;80.92;Finance;54.46;0
20990;Male;70.0;Central Board;63.0;State Board;Science;70.0;Science & Tech;Yes;55.0;Finance;62.0;1
20991;Male;69.0;Central Board;63.0;State Board;Science;65.0;Commerce & Mgmt;Yes;55.0;HR;58.23;0
20992;Female;68.72;Central Board;62.14;State Board;Arts;57.45;Commerce & Mgmt;;97.4;Finance;75.09;0
20993;Male;58.33;State Board;49.22;State Board;Arts;55.42;Commerce & Mgmt;No;56.22;HR;63.96;1
20994;Male;80.47;Central Board;74.01;Central Board;Science;78.74;Science & Tech;Yes;80.16;HR;77.19;1
20995;Female;67.16;Central Board;72.5;Central Board;Commerce;63.35;Commerce & Mgmt;No;53.04;Finance;65.52;0
20996;Male;81.22;State Board;78.64;State Board;Commerce;66.96;Commerce & Mgmt;No;68.38;Finance;60.76;1
20997;Male;63.0;State Board;62.0;State Board;Science;65.0;Science & Tech;No;87.5;HR;;0
20998;Male;52.45;;46.73;State Board;Commerce;56.64;Commerce & Mgmt;No;62.91;HR;60.57;0
20999;Male;73.0;Central Board;79.45;Central Board;Commerce;71.55;Commerce & Mgmt;No;94.19;Finance;59.25;1
21000;Male;73.0;State Board;58.0;State Board;Commerce;56.0;Commerce & Mgmt;No;84.0;HR;52.64;0
21001;Male;70.67;Central Board;68.98;Central Board;Commerce;80.48;Commerce & Mgmt;Yes;60.41;Finance;61.22;1
21002;Female;40.91;State Board;37.07;State Board;Science;;Commerce & Mgmt;No;77.93;HR;72.22;0
21003;Male;75.0;State Board;70.29;State Board;Commerce;71.0;Commerce & Mgmt;No;95.0;Finance;66.94;1
21004;Male;75.37;Central Board;53.99;Central Board;Science;56.25;Science & Tech;Yes;52.5;Finance;60.78;0
21005;Female;76.15;State Board;71.05;State Board;Commerce;82.29;Commerce & Mgmt;Yes;89.91;Finance;70.95;0
21006;Female;74.8;;75.2;State Board;Arts;87.59;Commerce & Mgmt;Yes;90.46;Finance;;0
21007;Female;70.25;State Board;71.8;State Board;Science;65.19;Commerce & Mgmt;No;68.44;HR;72.91;1
21008;Male;81.0;State Board;68.0;State Board;Science;64.0;Science & Tech;No;93.0;Finance;62.56;0
21009;Female;60.92;State Board;63.7;State Board;Commerce;57.79;Commerce & Mgmt;No;61.38;HR;71.76;0
21010;Male;63.0;State Board;71.4;State Board;Commerce;61.4;Commerce & Mgmt;No;68.0;Finance;66.88;1
21011;Female;60.23;Central Board;;Central Board;Science;66.0;Commerce & Mgmt;No;72.0;Finance;59.47;0
21012;Female;68.15;Central Board;62.03;State Board;Arts;56.31;Commerce & Mgmt;No;97.69;Finance;77.04;0
21013;Male;80.23;State Board;79.73;State Board;Arts;68.89;Commerce & Mgmt;Yes;76.45;Finance;60.53;1
21014;Male;72.09;Central Board;72.15;Central Board;Science;65.64;Science & Tech;Yes;69.19;Finance;69.02;0
21015;Male;1066.0;Central Board;64.0;Central Board;Science;66.0;Science & Tech;Yes;67.0;Finance;62.14;0
21016;Female;40.89;State Board;45.83;State Board;Commerce;53.0;Commerce & Mgmt;No;71.2;HR;65.49;0
21017;Male;80.6;State Board;82.0;State Board;Commerce;77.6;Commerce & Mgmt;No;91.0;Finance;74.49;1
21018;Female;76.14;Central Board;6.35;Central Board;Commerce;57.24;Commerce & Mgmt;No;67.84;Finance;70.31;0
21019;Female;72.0;Central Board;56.0;State Board;Science;69.0;Commerce & Mgmt;No;55.6;HR;65.63;0
21020;Male;59.6;Central Board;51.0;Central Board;Science;60.0;Other Degree;No;75.0;HR;59.08;0
21021;Male;75.14;State Board;72.34;State Board;Science;69.41;Science & Tech;No;74.8;Finance;67.67;1
21022;Female;46.0;State Board;;State Board;Commerce;79.0;Commerce & Mgmt;No;74.28;Finance;53.29;0
21023;Male;72.75;Central Board;63.0;Central Board;Science;67.83;Science & Tech;No;62.45;HR;;0
21024;Female;66.46;Central Board;78.49;Central Board;Commerce;73.48;Commerce & Mgmt;No;70.23;HR;62.28;0
21025;Female;73.0;State Board;58.0;State Board;Science;66.0;Commerce & Mgmt;No;53.7;HR;56.86;0
21026;Male;89.24;State Board;62.48;State Board;Science;73.25;Science & Tech;No;73.18;HR;65.05;0
21027;Female;63.3;Central Board;78.33;State Board;Commerce;74.0;Commerce & Mgmt;No;80.0;Finance;74.56;0
21028;Male;65.46;State Board;65.22;State Board;Arts;66.0;Commerce & Mgmt;No;64.45;HR;56.11;0
21029;Male;58.82;Central Board;84.62;Central Board;Commerce;67.69;Commerce & Mgmt;No;84.0;Finance;58.03;1
21030;Female;62.53;Central Board;54.55;Central Board;Science;65.52;Science & Tech;No;64.0;HR;52.66;0
21031;Female;73.35;State Board;57.57;State Board;Science;;Commerce & Mgmt;No;53.59;HR;56.74;0
21032;Female;80.57;Central Board;66.91;Central Board;Science;60.7;Science & Tech;No;73.68;HR;76.93;0
21033;Male;85.12;Central Board;71.97;Central Board;Commerce;66.86;Commerce & Mgmt;No;59.6;Finance;62.9;1
21034;Male;71.58;Central Board;67.12;Central Board;Science;82.37;Commerce & Mgmt;Yes;59.36;Finance;63.34;1
21035;Female;75.02;Central Board;73.91;Central Board;Science;66.71;Commerce & Mgmt;No;64.78;HR;62.65;0
21036;Male;59.65;Central Board;64.14;State Board;Science;58.0;Science & Tech;;85.81;HR;54.87;0
21037;Male;63.28;State Board;83.6;State Board;Science;62.12;Science & Tech;Yes;66.84;Finance;52.61;0
21038;Female;64.19;Central Board;43.65;Central Board;Science;64.06;Science & Tech;No;66.54;HR;56.65;0
21039;Male;50.26;State Board;44.33;State Board;Science;55.0;Commerce & Mgmt;No;97.58;HR;55.78;0
21040;Male;59.21;Central Board;61.42;Central Board;Commerce;66.95;Commerce & Mgmt;No;50.07;Finance;53.34;0
21041;Male;83.1;State Board;68.65;State Board;Science;;Commerce & Mgmt;No;97.15;Finance;;1
21042;Female;70.5;State Board;57.13;Central Board;Science;87.11;Science & Tech;No;97.48;Finance;63.55;0
21043;Male;70.5;Central Board;58.82;Central Board;Science;56.02;Science & Tech;;56.57;Finance;62.4;0
21044;Female;63.3;Central Board;78.33;State Board;Commerce;74.0;Commerce & Mgmt;No;80.0;Finance;74.56;0
21045;Female;74.0;State Board;66.0;State Board;Commerce;58.0;Commerce & Mgmt;No;70.0;HR;60.23;0
21046;Male;59.48;Central Board;55.48;State Board;Science;50.47;Commerce & Mgmt;No;86.54;HR;63.12;1
21047;Male;58.69;Central Board;48.58;Central Board;Science;60.81;Other Degree;No;74.19;HR;60.3;0
21048;Male;55.96;State Board;;State Board;Science;77.49;Science & Tech;No;75.83;Finance;51.6;0
21049;Female;73.68;State Board;57.48;State Board;Science;68.16;Commerce & Mgmt;No;55.92;HR;55.38;0
21050;Male;84.07;Central Board;57.39;State Board;Science;77.17;Science & Tech;Yes;6.06;Finance;62.28;0
21051;Female;83.74;Central Board;72.91;Central Board;Commerce;73.69;Commerce & Mgmt;No;;Finance;73.42;0
21052;Male;52.54;State Board;55.54;State Board;Arts;53.75;Commerce & Mgmt;No;;Finance;66.97;0
21053;Male;52.0;Central Board;57.0;Central Board;Commerce;50.8;Commerce & Mgmt;No;67.0;HR;62.79;0
21054;Female;72.45;State Board;80.35;State Board;Commerce;;Commerce & Mgmt;No;71.5;Finance;62.5;0
21055;Male;72.18;;62.45;Central Board;Science;69.27;Science & Tech;No;61.98;HR;59.13;0
21056;Male;87.96;State Board;72.01;State Board;Science;64.81;Commerce & Mgmt;No;65.4;HR;53.94;0
21057;Male;84.0;State Board;91.1;State Board;Science;64.44;Science & Tech;No;86.07;Finance;59.3;0
21058;Male;80.92;State Board;78.5;State Board;Commerce;67.0;Commerce & Mgmt;No;68.71;Finance;60.99;1
21059;Male;76.76;;76.5;State Board;Commerce;67.5;Commerce & Mgmt;Yes;73.35;Finance;64.15;1
21060;Male;63.0;Central Board;72.0;Central Board;Commerce;68.0;Commerce & Mgmt;No;78.0;HR;60.44;1
21061;Male;73.46;Central Board;68.55;Central Board;Science;73.63;Commerce & Mgmt;;57.74;Finance;;1
21062;Female;55.66;State Board;63.49;State Board;Commerce;59.35;Commerce & Mgmt;No;60.73;HR;58.5;0
21063;Male;52.76;State Board;58.37;State Board;Science;65.0;Science & Tech;Yes;81.83;Finance;62.2;0
21064;Male;63.0;State Board;62.0;State Board;Science;65.0;Science & Tech;No;87.5;HR;60.69;0
21065;Male;70.02;Central Board;63.0;Central Board;Science;66.01;Science & Tech;No;61.29;HR;60.1;0
21066;Female;48.0;Central Board;51.0;Central Board;Commerce;58.0;Commerce & Mgmt;Yes;60.0;HR;58.79;0
21067;Female;69.87;Central Board;70.42;Central Board;Science;1010.85;Science & Tech;No;57.3;HR;4.97;0
21068;Male;74.0;Central Board;70.0;Central Board;Science;72.0;Commerce & Mgmt;Yes;60.0;Finance;57.24;0
21069;Female;71.26;Central Board;70.78;Central Board;Science;73.17;Science & Tech;No;58.57;HR;54.72;0
21070;Male;86.74;Central Board;74.69;Central Board;Commerce;75.11;Commerce & Mgmt;No;97.54;Finance;54.12;1
21071;Male;59.96;State Board;42.16;State Board;Science;61.26;Science & Tech;No;54.48;HR;65.48;0
21072;Male;67.9;State Board;62.0;State Board;Science;67.0;Science & Tech;Yes;58.1;Finance;75.71;0
21073;Female;78.56;Central Board;78.97;State Board;Commerce;81.13;Commerce & Mgmt;No;58.31;Finance;67.36;0
21074;Male;59.21;Central Board;64.39;State Board;Science;67.05;Commerce & Mgmt;No;77.68;HR;53.22;0
21075;Male;88.99;State Board;62.64;State Board;Science;70.53;Science & Tech;No;70.77;HR;59.08;0
21076;Male;73.73;Central Board;;Central Board;Science;72.81;Commerce & Mgmt;Yes;58.87;Finance;55.95;0
21077;Female;56.28;State Board;62.83;State Board;Commerce;59.79;Commerce & Mgmt;No;60.0;HR;57.29;0
21078;Male;54.76;State Board;45.17;State Board;Science;55.78;Commerce & Mgmt;No;90.25;HR;56.28;0
21079;Female;76.99;State Board;72.97;State Board;Commerce;81.02;Commerce & Mgmt;Yes;89.01;Finance;69.72;0
21080;Female;57.11;Central Board;62.24;State Board;Commerce;78.8;Commerce & Mgmt;No;74.47;HR;68.42;0
21081;Male;67.0;State Board;63.0;State Board;Science;64.0;Science & Tech;;60.0;Finance;61.87;0
21082;Male;65.11;Central Board;;Central Board;Commerce;75.06;Commerce & Mgmt;No;83.06;Finance;58.78;0
21083;Male;77.03;State Board;74.82;State Board;Science;73.68;Science & Tech;No;80.82;Finance;67.41;1
21084;Male;65.66;Central Board;61.27;Central Board;Commerce;64.76;Commerce & Mgmt;Yes;94.64;Finance;56.63;0
21085;Male;65.48;Central Board;65.34;State Board;Science;67.07;Commerce & Mgmt;No;;HR;54.19;0
21086;Male;73.0;Central Board;79.0;Central Board;Commerce;72.0;Commerce & Mgmt;No;91.34;Finance;61.29;1
21087;Male;49.0;State Board;39.0;Central Board;Science;65.0;Other Degree;;63.0;Finance;51.21;0
21088;Male;74.35;State Board;59.35;State Board;Commerce;75.45;Commerce & Mgmt;Yes;62.21;HR;56.64;0
21089;Male;82.91;State Board;65.14;State Board;Science;71.03;Science & Tech;No;93.8;HR;74.92;0
21090;Female;79.03;Central Board;76.09;Central Board;Science;;;No;58.0;HR;55.49;0
21091;Male;66.83;State Board;68.25;State Board;Commerce;64.58;Commerce & Mgmt;Yes;74.52;HR;53.3;0
21092;Female;40.9;State Board;43.5;State Board;Commerce;53.74;Commerce & Mgmt;No;69.92;HR;65.53;0
21093;Male;56.02;Central Board;60.34;Central Board;Commerce;56.7;Commerce & Mgmt;Yes;62.0;HR;63.51;1
21094;Female;;State Board;66.43;State Board;Commerce;58.43;Commerce & Mgmt;No;68.72;HR;62.12;0
21095;Male;79.9;Central Board;78.36;State Board;Science;77.88;Science & Tech;Yes;86.63;Finance;66.32;0
21096;Male;80.22;Central Board;63.14;Central Board;Science;65.03;Science & Tech;Yes;95.0;Finance;63.84;0
21097;Female;75.4;State Board;60.5;Central Board;Science;84.0;Science & Tech;No;98.0;Finance;65.25;0
21098;Male;62.0;Central Board;;State Board;Science;51.49;Commerce & Mgmt;No;90.08;HR;59.37;0
21099;Male;62.36;State Board;65.27;State Board;Commerce;66.18;Commerce & Mgmt;No;50.41;HR;56.86;0
21100;Female;64.35;Central Board;63.0;Central Board;Arts;54.5;Science & Tech;Yes;80.75;HR;55.27;0
21101;Male;74.79;Central Board;61.68;State Board;Commerce;76.32;Commerce & Mgmt;Yes;67.63;HR;59.55;1
21102;Female;87.32;State Board;90.0;State Board;Commerce;81.23;Commerce & Mgmt;No;97.56;Finance;63.79;0
21103;Male;46.39;State Board;37.26;Central Board;Science;68.48;Science & Tech;No;65.61;Finance;51.67;0
21104;Male;67.07;Central Board;71.94;State Board;Commerce;63.33;Commerce & Mgmt;Yes;57.89;Finance;57.9;0
21105;Male;70.97;Central Board;96.73;State Board;Commerce;70.32;Commerce & Mgmt;Yes;91.24;Finance;65.96;0
21106;Male;86.11;State Board;68.31;State Board;Science;80.18;Commerce & Mgmt;No;95.28;Finance;67.12;1
21107;Male;48.7;Central Board;62.53;State Board;Science;68.3;Science & Tech;Yes;86.47;HR;56.46;0
21108;Female;59.0;Central Board;62.0;State Board;Commerce;77.5;Commerce & Mgmt;No;74.0;HR;67.0;0
21109;Female;58.45;Central Board;84.52;Central Board;Commerce;67.66;Commerce & Mgmt;No;50.12;HR;60.84;0
21110;Male;62.17;State Board;52.12;State Board;Science;67.03;Science & Tech;No;68.14;HR;70.51;0
21111;Male;89.19;State Board;91.75;State Board;Science;63.43;Science & Tech;No;83.22;Finance;52.92;0
21112;Female;89.0;State Board;65.6;State Board;Science;85.84;Commerce & Mgmt;Yes;83.16;Finance;73.39;0
21113;Female;63.07;Central Board;61.27;Central Board;Arts;75.2;Commerce & Mgmt;No;60.2;HR;66.09;0
21114;Male;59.32;State Board;40.49;State Board;Science;63.64;Science & Tech;No;53.61;HR;68.71;0
21115;Male;59.96;State Board;42.16;State Board;Science;61.26;Science & Tech;No;54.48;HR;65.48;0
21116;Female;76.0;Central Board;70.0;Central Board;Science;76.0;Commerce & Mgmt;Yes;66.0;Finance;64.44;0
21117;Female;75.1;State Board;56.89;State Board;Science;62.63;Other Degree;Yes;79.58;Finance;61.64;0
21118;Male;81.19;State Board;84.23;State Board;Commerce;74.85;Commerce & Mgmt;No;89.51;Finance;76.51;1
21119;Male;63.0;Central Board;67.96;Central Board;Commerce;64.6;Commerce & Mgmt;Yes;58.33;Finance;62.57;1
21120;Male;69.99;Central Board;77.59;Central Board;Commerce;76.39;Commerce & Mgmt;No;80.8;Finance;64.85;1
21121;Male;67.46;Central Board;;Central Board;Commerce;58.02;Commerce & Mgmt;No;93.4;Finance;53.32;0
21122;Male;69.9;State Board;59.67;State Board;Commerce;65.05;Commerce & Mgmt;No;86.16;Finance;51.73;0
21123;Male;50.85;Central Board;66.74;State Board;Science;74.73;Science & Tech;No;58.8;Finance;57.21;0
21124;Male;68.26;State Board;68.0;State Board;Science;64.0;Commerce & Mgmt;Yes;74.02;HR;51.42;0
21125;Male;66.43;;37.36;State Board;Science;63.91;Science & Tech;No;50.3;HR;69.46;0
21126;Male;69.0;State Board;65.0;State Board;Commerce;57.0;Commerce & Mgmt;No;73.0;HR;55.8;0
21127;Male;66.21;Central Board;65.59;Central Board;Arts;61.59;Commerce & Mgmt;No;73.19;Finance;56.21;0
21128;Male;50.96;Central Board;67.27;Central Board;Arts;74.78;Commerce & Mgmt;No;;Finance;72.93;1
21129;Male;70.0;Central Board;74.0;Central Board;Commerce;65.0;Commerce & Mgmt;No;83.0;Finance;62.28;1
21130;Male;66.8;State Board;63.0;Central Board;Commerce;72.14;Commerce & Mgmt;No;56.07;HR;60.3;1
21131;Male;75.38;State Board;72.69;State Board;Science;69.89;Science & Tech;No;75.49;Finance;;1
21132;Male;88.65;State Board;94.32;State Board;Arts;68.0;Commerce & Mgmt;;97.23;HR;59.43;0
21133;Male;65.2;Central Board;61.4;Central Board;Commerce;64.8;Commerce & Mgmt;Yes;93.4;Finance;57.34;0
21134;Male;76.7;Central Board;89.7;State Board;Commerce;66.0;Commerce & Mgmt;Yes;90.0;Finance;;1
21135;Female;56.2;State Board;62.91;State Board;Commerce;59.78;Commerce & Mgmt;No;59.91;HR;57.13;0
21136;Female;78.41;Central Board;85.29;Central Board;Arts;55.72;Other Degree;No;57.28;Finance;64.83;0
21137;Male;70.02;Central Board;63.0;State Board;Science;69.99;Science & Tech;Yes;54.99;Finance;62.01;1
21138;Male;61.37;Central Board;68.63;Central Board;Commerce;73.19;Commerce & Mgmt;No;81.19;Finance;61.72;1
21139;Male;89.33;State Board;66.44;State Board;Science;73.72;Science & Tech;No;74.35;HR;63.74;0
21140;Male;71.34;Central Board;86.72;State Board;Commerce;75.14;Commerce & Mgmt;Yes;73.44;Finance;63.32;0
21141;Female;48.0;Central Board;51.0;Central Board;Commerce;;Commerce & Mgmt;Yes;60.0;HR;58.79;0
21142;Male;41.25;Central Board;60.06;Central Board;Arts;55.0;Commerce & Mgmt;Yes;63.31;HR;58.27;0
21143;Female;83.38;State Board;89.76;State Board;Commerce;;Commerce & Mgmt;Yes;73.53;Finance;77.3;0
21144;Male;63.0;State Board;73.57;State Board;Commerce;60.12;Commerce & Mgmt;No;64.55;Finance;67.09;1
21145;Male;84.23;;;State Board;Science;60.67;Science & Tech;No;87.55;Finance;66.34;0
21146;Male;63.74;Central Board;80.79;Central Board;Arts;71.95;Commerce & Mgmt;No;57.47;HR;62.17;1
21147;Male;62.28;Central Board;64.68;State Board;Science;58.0;Science & Tech;No;89.1;HR;53.15;0
21148;Male;59.01;Central Board;65.47;Central Board;Commerce;61.83;Commerce & Mgmt;Yes;86.45;Finance;67.51;1
21149;Male;;Central Board;65.31;Central Board;Commerce;61.68;Commerce & Mgmt;Yes;86.66;Finance;67.69;1
21150;Male;55.15;Central Board;85.48;State Board;Commerce;64.47;Science & Tech;No;50.47;Finance;56.38;0
21151;Male;53.8;State Board;70.92;State Board;Arts;72.35;Commerce & Mgmt;Yes;50.23;Finance;77.75;1
21152;Male;68.82;State Board;51.88;State Board;Science;64.7;Science & Tech;No;73.82;HR;73.89;0
21153;Male;59.96;State Board;42.16;State Board;Science;61.26;Science & Tech;No;54.48;HR;654.8;0
21154;Female;79.0;Central Board;;Central Board;Science;;Science & Tech;No;58.0;HR;55.47;0
21155;Male;74.13;State Board;47.13;State Board;Science;60.89;Science & Tech;;70.0;Finance;66.66;0
21156;Male;71.17;Central Board;71.29;Central Board;Science;65.27;Science & Tech;Yes;68.37;Finance;69.98;0
21157;Male;71.0;State Board;79.0;State Board;Commerce;66.0;Commerce & Mgmt;Yes;94.0;Finance;57.55;0
21158;Male;59.28;Central Board;65.92;Central Board;Commerce;62.26;Commerce & Mgmt;;85.87;Finance;67.03;1
21159;Male;49.0;State Board;39.0;Central Board;Science;65.0;Other Degree;;63.0;Finance;51.21;0
21160;Male;80.0;State Board;73.0;State Board;Commerce;75.0;Commerce & Mgmt;No;61.0;Finance;58.78;1
21161;Male;73.24;State Board;50.83;State Board;Science;64.27;Science & Tech;Yes;64.0;Finance;66.23;0
21162;Male;51.31;State Board;66.12;State Board;Arts;57.23;Other Degree;Yes;77.31;Finance;58.99;0
21163;Female;76.0;Central Board;64.0;Central Board;Science;72.0;Science & Tech;No;58.0;HR;66.53;0
21164;Female;63.98;Central Board;64.05;Central Board;Commerce;64.0;Commerce & Mgmt;No;67.76;HR;66.32;0
21165;Male;74.17;State Board;58.17;State Board;Commerce;72.34;Commerce & Mgmt;Yes;59.17;HR;55.99;0
21166;Male;78.13;State Board;65.07;State Board;Commerce;71.13;Commerce & Mgmt;No;89.0;Finance;60.38;1
21167;Male;64.6;Central Board;83.83;State Board;Commerce;71.72;Commerce & Mgmt;No;86.0;Finance;717.0;0
21168;Male;57.28;Central Board;88.04;State Board;Commerce;71.48;Commerce & Mgmt;No;81.35;Finance;58.41;0
21169;Female;52.58;State Board;54.6;Central Board;Commerce;50.2;Commerce & Mgmt;Yes;76.0;Finance;65.33;0
21170;Female;85.11;State Board;90.0;State Board;Commerce;81.96;Commerce & Mgmt;No;92.44;Finance;67.83;0
21171;Male;58.0;Central Board;70.0;Central Board;Commerce;61.0;Commerce & Mgmt;No;54.0;Finance;52.21;0
21172;Female;73.0;State Board;;State Board;Science;66.0;Commerce & Mgmt;No;89.0;Finance;60.5;0
21173;Male;63.08;Central Board;55.29;State Board;Science;51.37;Commerce & Mgmt;No;93.88;HR;6.22;0
21174;Male;66.57;Central Board;63.43;Central Board;Commerce;;Commerce & Mgmt;No;83.79;Finance;57.64;0
21175;Male;52.0;State Board;;State Board;Arts;58.74;Science & Tech;Yes;76.74;Finance;62.36;0
21176;Female;47.16;Central Board;50.16;Central Board;Commerce;57.16;Commerce & Mgmt;Yes;60.0;HR;58.27;0
21177;Male;63.55;Central Board;44.42;Central Board;Arts;50.05;Commerce & Mgmt;No;76.65;HR;52.3;0
21178;Female;83.43;State Board;63.39;State Board;Science;75.45;Science & Tech;Yes;96.41;Finance;74.59;0
21179;Male;54.45;Central Board;61.21;Central Board;Commerce;56.32;Commerce & Mgmt;No;67.0;HR;62.65;0
21180;Male;4.66;State Board;61.63;State Board;Commerce;65.37;Commerce & Mgmt;;60.15;Finance;56.73;0
21181;Male;81.09;State Board;78.22;State Board;Commerce;66.07;Commerce & Mgmt;No;69.63;Finance;60.05;1
21182;Female;70.73;Central Board;41.56;Central Board;Arts;75.54;Science & Tech;No;82.63;HR;53.9;0
21183;Male;67.0;Central Board;71.0;Central Board;Science;64.33;Other Degree;Yes;64.0;HR;61.26;0
21184;Male;66.04;State Board;65.78;Central Board;Science;75.83;Commerce & Mgmt;No;71.04;Finance;54.26;1
21185;Female;74.86;State Board;63.32;State Board;Commerce;64.72;Commerce & Mgmt;Yes;65.97;HR;68.92;0
21186;Male;82.0;Central Board;64.0;Central Board;Science;66.0;Science & Tech;;67.0;Finance;62.14;0
21187;Male;63.85;Central Board;61.9;Central Board;Commerce;64.73;Commerce & Mgmt;Yes;95.47;Finance;58.95;0
21188;Male;70.0;Central Board;63.0;State Board;Science;70.0;Science & Tech;Yes;55.0;Finance;62.0;1
21189;Female;79.0;State Board;76.0;State Board;Commerce;85.0;Commerce & Mgmt;No;95.0;Finance;69.06;0
21190;Male;;State Board;60.0;State Board;Science;72.0;Science & Tech;No;74.0;Finance;53.62;0
21191;Male;84.6;State Board;67.24;State Board;Science;77.63;Commerce & Mgmt;No;96.42;Finance;68.01;1
